company_name,review_title,review_text,review_stars
3842880228753939616,"El servicio de directv es ""Muy malo""","El servicio de directv es ""Muy malo""",1
3842880228753939616,Pésimo servicio internet de directv,"No entiendo que es lo que nos venden, lo único que las personas hacen es perder la plata contratando el internet de directv.
El internet no sirve ni para un dispositivo celular, cuando se activan más de 3 dispositivos el internet nunca funciona, una completa basura el servicio de directv además de que el servicio de ayuda es lo más obsoleto que se puede encontrar y no hablar de las soluciones que brindan, para ellos reiniciar el módem y poner códigos en internet es la mejor solución del mundo. 0 recomendado, no pierdan ni su Plata ni su tiempo",1
2018923023377370575,Siempre tan precisos!!!,Siempre tan precisos!!!! 10 puntos,5
4917491774260051474,Muy contento con el proceso de compra.,"Muy contento con el proceso de compra.
Comunicacion e informacion en todo momento.
Repetire.",5
6622848419176903813,Semplice e facile,Semplice e facile,5
4010039205789901576,El servicio muy bueno,"El servicio muy bueno, profesionales y serios. Buen precio, no se puede pedir más",5
4010039205789901576,Tuvimos que esperar a que llegaran a…,Tuvimos que esperar a que llegaran a recogernos al aeropuerto  pero no fue culpa suya sino de un accidente de tráfico  . Nos mantuvo  informados  en todo momento,4
4010039205789901576,"Todo muy bien,excepto el primer…","Todo muy bien,excepto el primer conductor que no nos gustó nada",4
-6739654951818455077,Esperienza positiva,Esperienza positiva,5
-4361347571959141817,Excelente producto,"Excelente producto, gran sonido!!!",5
6629908472731014793,bien,todo perfecto y bien,5
2018923023377370575,Exelente!!!!,"Como siempre, ningun problema, mis felicitaciones!!!!",5
4917491774260051474,Bien con unos dias de retraso por el…,Bien con unos dias de retraso por el nuevo año chino pero todo vino en perfecto estado.,5
4917491774260051474,Olympus OM DE M1 Mark ii,Muy bien. Compre una camara olympus om de m1 Mark ii ( HK ) y todo perfecto. Me llego a los diez dias. Empresa recomendable.,5
4917491774260051474,La compra del objetivo Panasonic Leica 100 - 400 mm,La compra y entrega del producto trascurrió sin problemas.,4
4917491774260051474,Estuvieron rápidos en cualquier…,"Estuvieron rápidos en cualquier consulta o duda que hice, magnífica atención.",5
4917491774260051474,El servicio ha sido muy bueno,"El servicio ha sido muy bueno, lo peor la demora en el envío que en este caso no dependía de ellos... pero la atención y el producto de 10",4
4917491774260051474,muy bien,muy bien todo,4
4917491774260051474,Todo perfecto.,Todo perfecto.,5
4917491774260051474,Recibí la cámara en poco más de 20…,"Recibí la cámara en poco más de 20 días, todo estaba bien empaquetado en dos cajas con una lente, todo funciona bien, todo es nuevo",5
4917491774260051474,Buen Servicio,"Todo perfecto, comfirmacion del pedido rapida, envio desde HK en unos 15 dias, articulo recibido correctamente, seguimineto y atencion durante todo el proceso.",5
4917491774260051474,Muy buen servicio,Muy buen servicio,5
4917491774260051474,Atención al cliente superlativa,"Compre un objetivo que el proveedor no sirvió a tiempo, tanto la resolución como la atención por parte de Ganga Electrónica fué inmejorable.. La atención al cliente se mide cuando hay algo que no va bien y en este sentido, ganga electrónica conmigo lo ha bordado.",5
4917491774260051474,Todo bien,"Todo bien, y la atención muy buena,  ningún pero hasta el momento",5
4917491774260051474,Todo perfecto y dentro del plazo…,Todo perfecto y dentro del plazo indicado,5
4917491774260051474,Muy buena comunicación,"Muy buena comunicación, todo muy rápido",5
4917491774260051474,Todo correcto,"Todo correcto, pedi una camara y en 15 dias la tenia en casa, segun los plazos en la web. En el segundo producto que compro y contento.
Recomendable.",5
4917491774260051474,video camara canon xa 11,todo perfecto transporte cumple con los plazos y artículos cumple con las especificaciones seguiré comprando aquí,5
4917491774260051474,Puedes confiar plenamente,Estado del envío perfecto y enviado en pocos días. Garantía total.,5
4917491774260051474,Muy favorable,"Hola, el servicio de Ganga Electrónica fué fantástico, todas las llamadas que hice fueron atendidas correctamente y el tiempo de entrega estuvo en los tiempos estipulados, volveré a comprar ya que hasta el precio fué bueno.",5
4917491774260051474,Rápido y eficaz,Rápido y eficaz. Lo recomiendo al 100%,5
4343890189799998125,He puesto una queja a Amazon de como me…,"He puesto una queja a Amazon de como me ha tratado la ...no se como calificarla ...por telefono . Amazon ha sido muy correcto y se han preocupado . 
Tratan mal a los clientes y por lo que he sabido a los transportistas tambien.  DESPOTISMO TOTAL.",1
4917491774260051474,son buena gente,"son buena gente, estoy satisfecho con mi compra de nueva cámara canon , el precio mucho mas barato que Amazon, pero debes esperar casi dos semanas. Recomiendo 100 %",5
4917491774260051474,Excelente compra,Un servicio de atención al cliente excelente y unos precios competitivos fuera del alcance de otros proveedores.,5
4917491774260051474,Servicio correcto,"Genial. Todo ok. Camara recibida en perfecto estado. Nuevo. Primero te informan que está de camino desde Hong Kong y luego, cuando lo reciben en España, lo envían a tu dirección con información de envío.",5
4917491774260051474,Muy profesionales y con una atención…,Muy profesionales y con una atención excelente. En todo momento me informaron del proceso y entrega y el producto llegó en perfecto estado.,5
4917491774260051474,Los dos objetivos comprados recibidos…,"Los dos objetivos comprados recibidos en perfectas condiciones, la gestión de Ganga Electronica de 10, por poner una pega solamente a la agencia de transporte a la hora de entregar un paquete tan valioso de dejarlo en un sitio de su confianza para recoger sin ningún tipo de recibi conforme",5
4917491774260051474,Todo Correcto.,Todo Correcto.,5
4917491774260051474,Excelente,"Cumplieron con el plazo que ellos mismo especifican para productos de importación, son los que ponen (hk) entre paréntesis generalmente. Estos productos suelen tardar en llegar de 7 a 15 días LABORALES, eso quiere decir que no cuentan días festivos ni fines de semanas. Lo digo porque hay gente que lo confunde. La verdad que el trato con ellos ha sido excelente y han sido muy amables. Recomiendo totalmente comprar ahí si os queréis ahorrar un dinero considerable en algunos productos.",5
4917491774260051474,Desde un principio la atención al…,"Desde un principio la atención al cliente fue estupenda algo que me animó a comprar a través de Ganga pues la verdad el dinero que iba a gastar era bastante y era exponerme mucho.
La entrega muy bien y el producto perfecto! Todavía tengo mucho que aprender de la cámara para poder utilizarla bien pero de momento genial.
Gracias!",5
4917491774260051474,Recomendable,"Precio,  orientación y profesionales. Cubre mis expectativas de todas, todas.",5
4917491774260051474,Producto y precio buenísimo!,"El producto que compramos es impecable, y al mejor precio del mercado. Pero no vimos en ningún lado nada que explicara que viniera de China y fuera a tardar 3 semanas. Precisamente lo que leímos fue...""entregar en 2/3 días...""
y se nos hizo al final un poco pesada la espera.
Por lo demás todo bien!",4
4917491774260051474,Producto en perfecto estado y dentro de…,Producto en perfecto estado y dentro de plazo de entrega.Buena comunicación y rápida respuesta.,5
4917491774260051474,Casi todo mi equipo fotográfico lo he…,Casi todo mi equipo fotográfico lo he comprado con ellos ya que es una empresa seria y con buenos precios. Seguiré apostando por ellos para futuras compras.,5
4917491774260051474,La espera se me izo un poco larga pero…,La espera se me izo un poco larga pero a sido perfecto a lo que me dijeron,5
6902627041296360322,"Los mejores, volveré a repetir!!","Todo lo pedido ha llegado rápido y con un embalaje perfecto, amplia variedad de productos y todos de gran calidad. Tenía algunas dudas y rápidamente se pusieron en contacto conmigo, un servicio inmejorable. Sin duda repetiré con vosostros
Felicidades por el buen trabajo!!",5
6902627041296360322,Todo perfecto,"Quería daros las gracias por el envío que acabo de recibir. Todo perfecto: el producto, el tiempo de entrega y el empaquetado. Es una maravilla poder dsifrutar de los productos españoles cuando estás fuera de casa y más en estos tiempos...ah,  y me encantó el regalito!
Deseando repetir...¡ hasta la próxima!",5
6902627041296360322,Rápido en llegar pero me llego con una…,"Rápido en llegar pero me llego con una bolsa de patatas abierta y lo demás todo bien.
Muy satisfecha. Volveré a comprar de nuevo :)",4
-1038584032044167479,Y puse una estrella porque no esta la…,"Y puse una estrella porque no esta la opción i de cero estrellas, jamas recibi el pedido, es más as les envie mensaje para que me digan como pagar y nada .
Mi opinión  servicio malísimo .
Ah! y quise pagar on line pero solo me permitia hacerlo si viva en el exterior o algo as, rarísimo i por lo que les envié  el mensaje para que me digan como seguia el pedido y nunca recibi respuesta.",1
-1038584032044167479,Muy buena comunicación via WhatsApp!!,Muy buena comunicación via WhatsApp!!,5
-1038584032044167479,Excelente servicio,Excelente servicio. Comunicación fluída hasta la definición del pedido. Gestión ágil y rápida de compra.,5
-1038584032044167479,No me enviaron lo que compre,"No me enviaron lo que compre, adquirí un ramo de DOCE ROSAS ROJAS y me enviaron decidiendo unilateralmente un pobre y horrible ramo con 9 rosas y muchas verde y a la hora que se les ocurrió, de nada sirve encargar algo con anterioridad, pues nos hacen quedar mal.",1
-1038584032044167479,Lo recomiendo,Excelente servicio y muy rapido!,5
-1038584032044167479,Buenísima la gestión,"Buenísima la gestión. Pago rápido y por paypal! 
Excelente! Me encanto! Entrega súper coordinada y en horario!",5
-1038584032044167479,Impecable servicio y calidad,Impecable servicio y calidad,5
-1038584032044167479,Excelente servicio,"Excelente servicio, mi novia se sorprendió mucho y le encantó el detalle, gracias por todo.",5
-1038584032044167479,Todo súper bien,Todo súper bien . Tiempo de entrega a la hora que nos han dicho . Y mucha amabilidad,5
-1038584032044167479,Rápido y excelente producto,Rápido y excelente producto,5
-1038584032044167479,Excelente,Muy buen servicio,5
-1038584032044167479,Empresa no confiable,"Ordené un ramo para un cumpleaños importante una semana antes de su entrega. El pago con tarjeta lo debían de validar. Un día antes de la entrega me envían un correo para avisarme que el pago había sido rechazado. Les pedí que confirmaran el pago nuevamente, pero al ser domingo nadie contestó. En definitiva tuve que buscar otra empresa, y allí el pago se procesó de inmediato y  sin problemas. 
No es posible que tarden una semana en verificar un pago. Normalmente los pagos con tarjeta se deben validar al momento con el banco emisor, como se hace en todos lados. Aquí contratan un tercero que no hace su trabajo. Flores en el mundo es totalmente desaconsejable y recomiendo que busquen con otra empresa si no quieren perder tiempo en pasos burocráticos.",1
-1038584032044167479,Encantada con el servicio,"Encantada con el servicio. El pedido (desde España para Argentina)  lo hicimos con un día de anticipación y, así y todo, llegó perfecto. Seguro repetiremos!",5
-1038584032044167479,Un servicio realmente excelente!!,Un servicio realmente excelente!!,5
-1038584032044167479,Efectivos a pesar del detalle del…,Efectivos a pesar del detalle del retraso,4
-1038584032044167479,Muy buen servicio,Muy buen servicio. Gracias,5
1770829917217293871,Son unos estafadores,"Son unos estafadores, ponen unos auriculares a la venta y los quitan de los carros de compra.
No voy a comprar nada de esa marca, para mí ya tiene una marca para no comprar.
En cualquier país decente les caeria una buena sanción, es una practica prohibida e ilegal, donde está el Mº de Consumo",1
54181468452856228,Como siempre,Como siempre. Perfecto,5
54181468452856228,Super,Todo perfecto,5
54181468452856228,El servicio bueno pero un poco lento,"El servicio bueno pero un poco lento, lo pedí el miércoles Santo y llegó el martes siguiente.",3
54181468452856228,Siempre rápidos y muy eficientes!!,"Siempre rápidos y muy eficientes, super contenta del servicio!! y una vez que no tenían lo que había comprado, me llamarón al móvil y me lo solucionaron al momento. Totalmente recomendado por mi experiencia.",5
54181468452856228,Muy bueno el líquido y rápido en llegar,Muy bueno el líquido y rápido en llegar,5
54181468452856228,Trato más que correcto,Trato más que correcto,5
54181468452856228,"Todo perfecto ,rápido","Todo perfecto ,rápido",5
54181468452856228,Es genial,"Es genial , yo me fio cien por cien, i tardan lo que dicen, siempre compro y seguire comprando",5
54181468452856228,Como siempre,"Como siempre, perfecto",5
54181468452856228,Como siempre genial,"Como siempre, pedido llegado correctamente y en tiempo estimado",5
54181468452856228,Todo perfecto,"Rapidez en el envío, aun no he probado los líquidos, pero lo demás todo perfecto",5
54181468452856228,Pedido de liquido,"Como siempre todo bien y entrega rápida,un placer.",5
54181468452856228,Producto correcto y entrega a tiempo,Producto correcto y entrega a tiempo,5
54181468452856228,Novo 2,"Envio rapido y bueno. Una atencion al cliente impecable via email o whatsapp. El Novo 2 muy buen producto, facil de usar. Lo aconsejo",5
54181468452856228,Sin problema alguno,Sin problema alguno. Todo fue perfecto.,5
54181468452856228,Muy buena tienda,Muy buena tienda. Cualquier duda que surja te la resuelven de momento. Buena entrega de compra. Mi tienda de cabecera hasta el momento!!!,5
54181468452856228,Buenos productos,Buenos productos,5
54181468452856228,Mal porque los de ser nunca vienen a…,Mal porque los de ser nunca vienen a entregarlo a casa..sin embargo nunca tengo problemas con amazon....y aun esperan que vaya a buscarlo yo.,1
-8130123344273968229,Miy contento con la alfombra,"Miy contento con la alfombra. Cumple las expectativas. Muy bonita.

La pega está en cómo la han enviado. No venía enrollada, venía envuelta en una bolsa de plástico y doblada con lo que de esa manera quedan dobleces en la alfombra. No ha sido correcta la manera de enviarla.",4
4276642128372360772,Hace falta más empresas como esta,"Hace falta más empresas como esta, que ayudan a los que intentamos emprender a un coste bajo. Gracias a ellos he podido sobrevivir a una montaña de papeleos y dedicarme a mi actividad en vez de perder el tiempo.",5
54181468452856228,Gracias por el trato al cliente,Gracias a la Srta. Veronica por el seguimiento y gestión en la recepción de mi pedido online. Les felicito por el trato al cliente.,5
6662476180117744061,Tienda on-line profesional clara y…,Tienda on-line profesional clara y intuitiva,5
-8669971116249890937,Contento por qué e reparado la cafetera…,"Contento por qué e reparado la cafetera después de varios pedidos, el precio por las piezas elevadamente excesivo",3
-8669971116249890937,El envío llegó roto,"El envío llegó roto , tengo que empaquetarlo yo llevarlo a correos y esperar hasta 20 días a que llegue y después tengo que esperar hasta otros 20 días a que me lo reembolsen , creo que sería mucho más fácil realizar un cambio y que me hubiera enviado uno nuevo pero parece ser que no tienen ese servicio en España",1
-8669971116249890937,Gestión rápida y correcta de los…,"Gestión rápida y correcta de los repuestos pedidos. 
Rápidamente me enviaron un plano de despiece de la máquina averiada para localizar los repuestos.  Un placer comprar a través de su página !",5
-8669971116249890937,Me ha tardado en llegar 20 dias.En mi…,Me ha tardado en llegar 20 dias.En mi cuenta no puedo ver el estado de mi pedido.,1
-8669971116249890937,Salvaron mi aspiradora,"Me permitieron conseguir sin problema, bolsas para mi anciana aspiradora cuando en los comercios locales no se consiguen, por tanto, puedo seguir disfrutando de mi aspiradora. Muchas Gracias
Envío rápido y correcto",5
-8669971116249890937,Todo perfecto y mucho más rápido de lo…,"Todo perfecto y mucho más rápido de lo que esperaba, la pieza que compré funciona a la perfección",5
-8669971116249890937,todo perfecto,todo perfecto,5
-8669971116249890937,Rapidez,"Buen servicio, rapidez en el envio",4
-8669971116249890937,Tardan mucho en mandar,"Tardan mucho en mandar
 El pedido",2
-8669971116249890937,Encuentro las piezas que necesito,"Encuentro las piezas que necesito, a un buen precio.",5
-8669971116249890937,Excelente,Excelente producto con entrega en tiempo,5
-8669971116249890937,Acople perfecto,"Se nos empezaron a romper los plasticos que aguantan la balda de cristal y estuvieron a punto de hacer un desastre dentro de la nevera. Nos costo quitar los viejos porque se habian quedado pegados por el paso del tiempo.
Pero los nuevos han acoplado a la perfeccion.",5
-8669971116249890937,"Todo perfecto, rápido y eficaz.","Todo perfecto, muy buen vendedor; serio y rápido. Sin ningúna duda volveré a comprar en esta tienda. La pieza era tal y como se describía y ha funcionado estupendamente, como era de prever. Gracias.",5
-8669971116249890937,"El artículo no hace su función,se sale…","El artículo no hace su función,se sale en cada lavado",2
-8669971116249890937,Muy rápido el envío y buena calidad,Muy rápido el envío y buena calidad,5
-8669971116249890937,No he recibido todavía mi pedido,"No he recibido todavía mi pedido, no he encontrado ningún teléfono donde poder ponerme en contacto y tampoco ninguna vía de contacto por la página web.
He recibido un correo que confirmando el envío, pero no tengo ningún número de seguimiento del estado de me paquete. 
Agradecería me dieran una solución a mi envío,.
Gracias.",3
-8669971116249890937,Todo fue bien!!,Todo fue bien!!,5
4917491774260051474,Todo genial,"Tardó un poco más de lo previsto en llegar, pero todo genial, tanto el pedido como el trato con el personal, son geniales, volveré a comprar seguro.",5
658305557191764944,La entrega no se hace en el tiempo…,La entrega no se hace en el tiempo convenido,4
5408284029787010479,Rapido ed efficiente,Rapido ed efficiente,5
-9087215291917093649,Horrible experiencia.,"Ojalá hubiera visitado la web de Trustpilot antes. Horrible experiencia con Zeleris. La segunda vez consecutiva que me dejan tirado para el mismo envío, sin dar una solución alternativa. Se lavan las manos sin ningún pudor.",1
-9087215291917093649,Los mentirosos,"Hola, estoy esperando un paquete de Movistar,y los muy mentirosos dicen que es la tercera vez que han venido a mi casa y las tres veces ponen que no había nadie""ausente""cuando hay una persona todo el día todos los días,el servicio es de lo peor,una mierd",1
-9087215291917093649,En una semana dos problemas,"Últimamente he estado utilizando esta empresa habitualmente hasta que han llegado los problemas, un envio con un agujero con un objeto punzante destrozando el producto, reclamación a atención al cliente (respuesta automática) o sea te jodes, otro envio de un municipio a otro (2 Klms.) y como según ellos no localizan al cliente se guardan el paquete o lo tiran (vete a saber) pero ni se preocupan de avisarme ni a mi ni a llamar por telefono al remitente
Creo que acaban de perder un  buen cliente.",1
-9087215291917093649,Servicio nefasto,Ya hace un mes pedí un terminal por Movistar y a día de hoy estoy aún esperando que me llegue. Después de correos y llamadas esta empresa no se pone en contacto conmigo y no se sabe nada del terminal y si es que me lo entregarán en algún momento . Se supone que e; tres días me llegaba y ya llevo un mes esperando sin saber en qué estado esta  mi envío .,1
-9087215291917093649,Más tarde imposible,"Un paquete lleva en reparto 3 días y se debía entregar el miércoles.
Dicen que se va a entregar el día siguiente y nada.
A ver si se entrega el lunes ... 5 días después ...
Nefasto es poco.",1
-9087215291917093649,Lo peor de lo peor no sé cómo está…,Lo peor de lo peor no sé cómo está empresa funciona claro seguramente las empresas que contratan está empresa de mensajería serán de las más baratas del mercado así pasa lo barato es una mi****,1
-9087215291917093649,Denunciable el servicio,"Posiblemente la peor empresa de transporte.La culpa mia porque tras leer los comentarios continué con el envio.Queria algo economico y al final me salió mas caro que hacerlo con profesionales.
Resulta hasta ofensivo y es un insulto a la inteligencia que te digan que han intentado hacer la recogida pero no te han localizado cuando su llamada fue de un tono(literal) y por supuesto al devolver la llamada jamás te contestarán.
Creo que este tipo de empresas deben ser denunciadas.",1
-9087215291917093649,Desastre,"Desastre. 

Casi dos semanas sin saber del paquete que estaba esperando y al final me dicen que se ha extraviado y que no lo van a poder entregar.

Casi imposible contactar con ellos. 

Desastre. Sin más. 0 recomendable.",1
-9087215291917093649,Horribles,"Horribles, nos han dado por entregado un paquete y no es verdad pk no estábamos en casa, y para reclamarlo es absolutamente imposible, el servicio de atencion al cliente no existe... NO DEJÉIS QUE OS LLEVEN NADA ESTA GENTE.",1
-9087215291917093649,Una empresa de 10,"No entiendo las opiniones negativas, me llegó el envío a primera hora de la mañana y el seguimiento del envío perfecto, al menos en 2021 todo ha ido perfecto con esta empresa de transporte",5
-9087215291917093649,TERRIBLE,TERRIBLE. No llaman al destinatario si no encuentran el domicilio o si hay algún problema con la entrega. En su web no funciona el enlace para que puedas solicitar recoger tu el pedido en un punto cercano. No puedes hablar con nadie en el teléfono de atención al cliente porque sale una grabación mecánica. No tienen almacenes... LA PEOR COMPAÑIA DE REPARTO CON LA QUE ME HE TOPADO,1
-9087215291917093649,Impresentables.,"He realizado una compra de un deshumidificador y la tienda me lo ha enviado por Zeleris. He pagado a mayores 10€ en concepto de gastos de envio. Esta empresa, Zeleris,  no ha pasado por mi domicilio. Llamé por teléfono y me cuelgan varias veces y dicen que han estado en el domicilio, cuando eso es falso porque por asuntos personales no me he movido de casa . Me pongo en contacto con el vendedor para que intervengan y les contestan que está mal la dirección y el CP, y yo les confirmo que la dirección y el CP son correctos. Al final han tenido el morro de devolverlo al vendedor y cobrarles los gastos de devolución. Nunca he tenido una experiencia tan nefasta con ninguna compañía de reparto, y nunca han tenido problema con la direccion y en caso de duda te llaman por teléfono .He tenido que volver a comprar el producto y lo he recibido en 48 horas a traves de correos express sin ningun problema....",1
-9087215291917093649,Aún espero a que vengan a recoger el…,"Aún espero a que vengan a recoger el paquete, no hay teléfono de contacto ni nada para hablar con ellos..... Un desastre",1
-9087215291917093649,Incompetentes de vergüenza ajena,"Incompetentes a mas no poder, no son capaces de llegar a la dirección por muy clara que le den las indicaciones, solo faltaba ponerle un mapita de colorines.

Vergüenza total de incompetentes, no entiendo que alguien pueda confiar en esta ""empresa""",1
-9087215291917093649,Lo peor del mundo,"La peor empresa que jamás conocí, tres días para entregar un paquete que lleva un retraso de 15 días y aun así no lo entregaron aún llamas a un teléfono y te contesta una locución, intentas hablar con ellos por Twitter o Facebook te dicen que van ha gestionarlo y aún sigo esperando recibir el paquete, si fuese de vida o muerte uno ya estaria más que muerto, voy a publicar el porcentaje de malas reseñas en todas mis redes sociales para que sepan como trabajan, INCOMPETENTES",1
-8433554019162922075,notion,nice idea enjoy,5
9100525649771137922,Perfect!,Perfect! lo consiglio.,5
5983219296363219076,On the ball,Very quick to respond to my accident,5
6729889272036490090,Un engaño de empresa,"Un engaño de empresa. Paquete pesado en báscula y luego ellos cambian el peso y te cobran mas por otra plataforma de envíos.
No enviéis con ellos.",1
-8669971116249890937,Pedí dos artículos para reparar mi…,Pedí dos artículos para reparar mi hidrolimpiadora Karcher y con el comprensible retraso me llegó hoy el paquete pero con uno solo de los artículos. He escrito un mail reclamando la incidencia. Seguiré informando,2
-1038584032044167479,Todo entregado en tiempo y forma,"Todo entregado en tiempo y forma, excelente",5
-1038584032044167479,Excelente servicio,"Excelente servicio, especialmente para quienes desde el exterior quieren hacer un envío. Responsabilidad y respuesta inmediata.",5
14588333693026131,todo perfecto,"Por ahora todo perfecto y ahorras sin darte cuenta, tambien la plataforma de inversion es buena. Usa el codigo JHNMN20 y gana 5 euros al hacer el primer ahorro.",4
7011742473906890868,Muy buen servicio y rapidez,"Página muy recomendable. Rápida, segura y con buenos precios.",5
923405975438403808,"Cuidado: Página falsa, no entregan, no devuelven el dinero","Hice un pedido en enero y hasta ahora no me ha llegado el pedido. Todos los intentos de cancelar y reclamar el dinero sin éxito. 
Ahora ni funciona ni su email. 
Es un engaño, creo que la empresa ni existe. A mi me han robado.",1
-1038584032044167479,Excelente servicio!,Excelente servicio!,5
1494763715890913013,Funkade perfect,Funkade perfect,5
-8323249784119367870,Ha llegado muy rápido y el,"Ha llegado muy rápido y el
Móvil perfecto. Muy recomendable.",5
7577517940404048470,Apinonion inicial,Hasta ahora buena interacción seguiré indagando me interesa ganas dinero el hecho de ser en líneae interesa,4
7577517940404048470,Alex Tene,Tengo problemas economicos,5
-79550557068689752,Todo genial,"Todo genial, nos despreocupamos de los traslados, ellos se encargan de todo.",5
2323373758769840915,Furiosa,"Hice pedido dia 27 de noviembre i Estamos a 7 de enero i todavia no me ha llegado nada . Estoy FURIOSA. 
Encima no hay ningun contacto
donde reclamar!!!
De la misma manera q hice una opinion negativa . Ahora ha me ha llegado el paquete!!! Genial!! Ahora q funcionen!!!!7",1
4917491774260051474,"Magnífico servicio,cumplen…","Magnífico servicio,cumplen perfectamente con lo anunciado.",5
-7938513382813186809,El peor banco,"El peor banco! Estoy harta!! Por todo bloquean la cuenta, por todo bloquean la banca y sus soluciones son un asco, te hacen dar demasiadas vueltas y al final no solucionan nada, me tienen harta!!! Los odio!!! 😡",1
54181468452856228,llevo tiempo comprando en esta página y…,llevo tiempo comprando en esta página y la verdad que bastante bien buenos productos y son muy rápidos además siempre te mandan un descuento sí bueno lo único pues bueno que paga quejar envió gratuitos tienes que superar un importe y bueno pues yo normalmente lo que hago es que hago un pedido grande y así los indios no salen gratis,5
1428820465203943899,perfecto,"perfecto, rapido y economico",5
1428820465203943899,Rapido y serio,Rapido y serio,5
1428820465203943899,Facil y rapido,Facil y rapido,5
1428820465203943899,rapido y seguro,rapido y seguro,5
7245118808359156913,Gracias a youtube music puedo ver…,"Gracias a youtube music puedo ver videos con musicales cada día y alegrar mi vida, estoy muy contento de que existan plataformas como esta, espero que sigan colaborando con buenos artistas para que nunca dejemos de disfrutar de la musica, seguire viendo videos y escuchando musica aquí.",5
54181468452856228,Excelentes productos y servicio…,Excelentes productos y servicio excepcional. Tuve una incidencia en mi pedido a causa de mi navegador y resolvieron el problema procurando y consiguiendo que mi pedido llegara en el tiempo estimado. Sobresaliente en todos los sentidos.,5
-3076161903616494629,Cancelan pedidos sin avisar.,Hace 3 días que realicé mi primer pedido con esta página y justo hoy me cancelan el pedido sin dar ninguna explicación al respecto. ¿Es esta vuestra forma de tratar a los clientes? No compraré ni recomendaré nunca esta página. Nefasto.,1
-7322137226049612255,Prima contact en service,Prima contact en service,4
2323373758769840915,No comprar en Spaiki,NO compreis aqui. Los pedidos tardan mas de un mes y no hay forma de hacer seguimiento. Una vez me ha llegado no es lo que pedi!!!! Mande un mensaje pars reclamar y solicitar una devolucion y no contestan. PESIMOS,1
5751192312409966130,easy quick process,easy quick process,5
3977472235798128831,Conveniente e rapido,Conveniente e rapido,5
-85410162155321663,Bare gode service,Bare gode service,5
5197522571294927245,Veloce e conveniente,Veloce e conveniente,5
2483806831468405684,La mejor tienda para comprar súper…,La mejor tienda para comprar súper rápidos y los materiales son de calidad y vienen bien empaquetados y cuidados.,5
5456659554136166200,Enjoyable experience,Enjoyable experience,5
7577517940404048470,POS me parece muy interesante e balible…,POS me parece muy interesante e balible para algunas cosas,5
4917491774260051474,Estamos muy satisfechos con el pedido,Estamos muy satisfechos con el pedido. Repetiremos seguro,5
-1322055879725304078,Todo perfecto,"Todo perfecto, puntualidad, servicio, chofer y coche.",5
1508028120450282090,Rapido,"Rapido, efficace, sicuro",5
1428820465203943899,envio con rotura,despues de tener la desgracia de que mis pertenencias se rompieran y teniendo contratado el seguro ahora marean la perdiz y buscan cuatro pies al gato para no pagarme ni siquiera la miseria de atanto el kilo . es una verguenza. por si fuera poco solo puedes hablar por email y la mayor parte de las veces te contesta una maquina. no se lo aconsejo a nadie paga un poco mas y trata directamente con el transporte despues todo son problemas .a hacer fotos antes de cerrar vuestros paquetes despues de cerrados antes de abrir despues de abrir y antes de sacar del paquete ya que te piden eso y mas para que te canses y desistas en la reclamacion es la politica de la empresa.,1
523231177457628143,Mi única queja sería la demora en…,Mi única queja sería la demora en recibir los pedidos. Por lo demás ninguna otra queja.,4
6729889272036490090,No entregan,No entregan. Llaman para acordar día de entrega y luego no vienen. Una vergüenza de empresa. Informales y cada duras.,1
840474153977914981,Maravilloso,"Compré mi PC hace ya casi 2 años y sin ningún problema, en plena navidad entregado en 2 días, sin ningún golpe ni nada extraño. Precios muy muy buenos y calidad aún mejor.",5
54181468452856228,Servicio rápido y eficiente,Servicio rápido y eficiente. No he tenido retrasos ni problemas en ningún pedido.,5
54181468452856228,Todo muy bien,Todo muy bien,5
54181468452856228,Bien,"Bien, rápido y correcto.",4
54181468452856228,"Estupendo,calidad precio.Te lo mandan…","Estupendo,calidad precio.Te lo mandan en el tiempo estimado.",5
54181468452856228,Fácil y rápido!,"Elegir los productos, pagar y el mismo día por la tarde lo tienes. En mi caso era domingo y lunes estaba.",5
54181468452856228,Todo correcto,"Todo correcto, buena calidad y precio. Volveré a comprar sin duda. Gracias.",5
54181468452856228,Gracias por todos los servicios!!☺️☺️,Gracias por todos los servicios!!☺️☺️,5
54181468452856228,Como siempre un excelente servicio.,Como siempre un excelente servicio.,5
54181468452856228,"Tienen buenos productos a buen precio,y…","Tienen buenos productos a buen precio,y el envio es rapido",5
54181468452856228,Buen servicio y,"Buen servicio y, en su caso, buena atención",5
54181468452856228,Recibi un eliquido,"Recibi un eliquido, desprecintado y sin dosificador, pero me dijeron que me enviaban otro sin cargo",4
54181468452856228,Genial!,Llevo años pidiendo en vapo y genial siempre. Por regla general en 24 horas tienes el pedido en casa.,5
54181468452856228,Buena calidad de servicio y soporte,"Buena calidad de servicio y soporte, el transporte fue relativamente rápido a pesar de que vivo en Canarias.

Los precios de los e-liquids puede que sean un poco elevados, el resto genial.",5
54181468452856228,Estoy muy contenta con sus productos y…,Estoy muy contenta con sus productos y con su trato cercano cuando tengo algún problema o duda. Gracias.,5
54181468452856228,Súper rápido,"Muy rápido, como siempre 👍",5
54181468452856228,El servicio ha sido de calidad,"El servicio ha sido de calidad, el pedido se entregó dentro del plazo previsto.",3
54181468452856228,Genial,"El reparto fue muy rápido y perfecto , el vaper es una pasada y lo disfruto mucho",5
